Val 1/100 52/63 , Dice_TC: 0.0032791635 , Dice_WT: 0.01640539 , Dice_ET: 0.0 , time 69.38s
Val 1/100 53/63 , Dice_TC: 0.0032318844 , Dice_WT: 0.016331201 , Dice_ET: 0.0 , time 69.43s
Val 1/100 54/63 , Dice_TC: 0.0031890848 , Dice_WT: 0.01607868 , Dice_ET: 0.0 , time 69.27s
Val 1/100 55/63 , Dice_TC: 0.0032168992 , Dice_WT: 0.0162012 , Dice_ET: 0.0 , time 69.45s
Val 1/100 56/63 , Dice_TC: 0.0031771509 , Dice_WT: 0.016239649 , Dice_ET: 0.0 , time 69.37s
Val 1/100 57/63 , Dice_TC: 0.003203715 , Dice_WT: 0.016490864 , Dice_ET: 0.0 , time 69.34s
Val 1/100 58/63 , Dice_TC: 0.0032881803 , Dice_WT: 0.016537433 , Dice_ET: 0.0 , time 69.36s
Val 1/100 59/63 , Dice_TC: 0.0032613154 , Dice_WT: 0.016650293 , Dice_ET: 0.0 , time 69.36s
Val 1/100 60/63 , Dice_TC: 0.003252225 , Dice_WT: 0.016610606 , Dice_ET: 0.0 , time 69.43s
Val 1/100 61/63 , Dice_TC: 0.003237662 , Dice_WT: 0.016677093 , Dice_ET: 0.0 , time 69.37s
Val 1/100 62/63 , Dice_TC: 0.003245646 , Dice_WT: 0.01664659 , Dice_ET: 0.0 , time 69.35s
Final validation stats 1/99 , Dice_TC: 0.003245646 , Dice_WT: 0.01664659 , Dice_ET: 0.0 , time 4391.04s
new best (0.000000 --> 0.006631). 
Saving checkpoint ./runs/4_gpu_4_epochs/model.pt
Saving checkpoint ./runs/4_gpu_4_epochs/model_final.pt
Copying to model.pt new best model!!!!
0 Sat Jul 15 17:07:58 2023 Epoch: 2
None of the inputs have requires_grad=True. Gradients will be None
invalid value encountered in divide
1 Sat Jul 15 17:14:04 2023 Epoch: 3
3 Sat Jul 15 17:14:04 2023 Epoch: 3
2 Sat Jul 15 17:14:04 2023 Epoch: 3
Epoch 2/100 0/125 loss: 0.8717 time 18.33s
Epoch 2/100 1/125 loss: 0.8835 time 2.72s
Epoch 2/100 2/125 loss: 0.9021 time 2.69s
Epoch 2/100 3/125 loss: 0.8974 time 2.76s
Epoch 2/100 4/125 loss: 0.9017 time 2.69s
Epoch 2/100 5/125 loss: 0.8970 time 2.71s
Epoch 2/100 6/125 loss: 0.8933 time 2.73s
Epoch 2/100 7/125 loss: 0.8935 time 2.72s
Epoch 2/100 8/125 loss: 0.8931 time 2.70s
Epoch 2/100 9/125 loss: 0.8937 time 2.71s
Epoch 2/100 10/125 loss: 0.8978 time 2.76s
Epoch 2/100 11/125 loss: 0.8959 time 2.70s
Epoch 2/100 12/125 loss: 0.8928 time 2.69s
Epoch 2/100 13/125 loss: 0.8930 time 2.71s
Epoch 2/100 14/125 loss: 0.8937 time 2.76s
Epoch 2/100 15/125 loss: 0.8937 time 2.70s
Epoch 2/100 16/125 loss: 0.8929 time 2.75s
Epoch 2/100 17/125 loss: 0.8907 time 2.72s
Epoch 2/100 18/125 loss: 0.8901 time 2.74s
Epoch 2/100 19/125 loss: 0.8914 time 2.70s
Epoch 2/100 20/125 loss: 0.8907 time 2.72s
Epoch 2/100 21/125 loss: 0.8891 time 2.75s
Epoch 2/100 22/125 loss: 0.8908 time 2.74s
Epoch 2/100 23/125 loss: 0.8887 time 2.70s
Epoch 2/100 24/125 loss: 0.8866 time 2.72s
Epoch 2/100 25/125 loss: 0.8871 time 2.73s
Epoch 2/100 26/125 loss: 0.8868 time 2.71s
Epoch 2/100 27/125 loss: 0.8870 time 2.72s
Epoch 2/100 28/125 loss: 0.8887 time 2.71s
